"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC004945.1",7.20176486140759,-0.341945108782215,0.383881585615586,-0.890756737481633,0.373059689088747,0.760504495853616
"DLG1",5035.31717465735,-0.0701311999347433,0.0787437664410489,-0.890625418422761,0.373130158115396,0.760504495853616
"EFCAB8",26.4493876837138,-0.269130498870581,0.302190349855367,-0.890599249775485,0.373144201838023,0.760504495853616
"CXADRP2",1.65165107465572,-0.946274954824844,1.06257451078564,-0.890549269928559,0.373171025039879,NA
"RNF32",128.332523792145,-0.156841380592352,0.176118773979884,-0.890543222894945,0.373174270444974,0.760504495853616
"AC006504.4",3.13223437896614,0.707658016410449,0.794639082437761,0.890540160999286,0.373175913751876,0.760504495853616
"ACTBP14",4.09180372503719,-0.28238032254806,0.317160608039217,-0.890338571028162,0.373284116125471,0.760504495853616
"AC104772.1",7.82105902473416,-0.249282239462073,0.279994872055241,-0.890310017580935,0.373299443610826,0.760504495853616
"PPP1R3A",2.79396657451661,-0.998011260503651,1.12105805098686,-0.890240482752086,0.37333677152434,0.760504495853616
"TMEM183A",1910.31053113838,-0.0686419438018368,0.0771133300271104,-0.890143685633919,0.373388738316211,0.760504495853616
"SAMHD1",16443.4740935133,0.141729362932054,0.159221569908807,0.890139213005051,0.373391139613425,0.760504495853616
"SLC3A2",6763.05950983785,0.125609819627406,0.141114516999685,0.890126843772468,0.373397780545917,0.760504495853616
"TRMT9B",347.314921028078,-0.230533771672739,0.25900042782698,-0.890090312232003,0.373417394436468,0.760504495853616
"SLC26A8",30.7169591721743,0.158971429168329,0.178604579605335,0.890074764709898,0.373425742139879,0.760504495853616
"PRTN3",0.883544373360353,-0.646367278505053,0.726323583982456,-0.889916412958808,0.373510770207079,NA
"PSMG4",709.322091420874,-0.0969744025568858,0.108991546511442,-0.889742421874028,0.373604209739223,0.760803267443791
"TENM3",2124.34358725689,-0.273374120478015,0.307283780502334,-0.889647087884413,0.373655413689098,0.760842852051455
"DYNC1LI1",1795.2650308725,-0.0709452935810686,0.079757939190054,-0.889507606409114,0.373730337108541,0.760930723769446
"CDK9",1200.22718050172,0.0699141360439763,0.0786051497738522,0.889434550345874,0.373769583377591,0.760945946541441
"NOL12",597.126699948951,-0.107502155116623,0.120879310248861,-0.889334617274884,0.373823272308402,0.760966071681428
"RPL10AP3",1.39750065973684,-0.609330263563311,0.685237219832376,-0.889225287138323,0.373882015268109,NA
"PEX5",2181.40713085227,0.0862214759357672,0.0969636843734174,0.889214106218563,0.373888023085655,0.760966071681428
"AL512306.1",28.5339214951334,0.163430440673923,0.183792982594867,0.889209361350708,0.37389057265249,0.760966071681428
"ACTR3",13009.2246817905,0.0924484879417012,0.103970542297933,0.889179626252068,0.373906550501784,0.760966071681428
"ZNF772",549.720885350123,-0.125000050501878,0.140595946689926,-0.889072931651127,0.373963885225227,0.761018095064965
"GOLGA8J",226.368552299025,0.142671509586599,0.160495772698825,0.888942476100767,0.374033995815534,0.761028751184175
"HNRNPA1P61",5.62274162179712,-0.246688913071813,0.277508451250629,-0.888941983424565,0.374034260609403,0.761028751184175
"TMEM246",356.930078263002,-0.280214323489448,0.315242198268961,-0.888885831364403,0.374064440868875,0.761028751184175
"SMG1P6",902.216485145196,0.163884331162646,0.184401165675818,0.88873804328742,0.374143880283625,0.761046608011334
"AC073335.1",1.87944127824367,-0.304822632052181,0.343000443284474,-0.888694571742494,0.374167249202685,NA
"TESK1",982.13812492282,0.104597445969173,0.117698404498514,0.888690432252151,0.374169474508031,0.761046608011334
"GNAL",540.816447948858,0.239556941665346,0.269578253564571,0.888636002710678,0.374198735477809,0.761046608011334
"PGM3",2494.05880392807,0.0974797492603255,0.109696288352725,0.888633067938292,0.374200313232694,0.761046608011334
"SPPL3",3152.6037285641,-0.0892174116482575,0.100406184407584,-0.888564904389677,0.374236959607604,0.76105651694017
"AL133260.1",34.9362903496836,0.166093254360296,0.186947854631476,0.888446966603123,0.374300371061209,0.761120174627923
"UCHL5",2680.27215683902,-0.0939753498504525,0.105791857722715,-0.888304184021098,0.374377149674885,0.761120174627923
"AC092910.1",28.4370132730049,-0.186251967469994,0.209673049013399,-0.888297129012953,0.374380943623619,0.761120174627923
"TMEM130",23.1714724678155,0.220123509993609,0.247813676287534,0.888262154418803,0.374399752148213,0.761120174627923
"AP000563.1",11.3867795920603,-0.413737147280707,0.465818141598433,-0.88819457709609,0.374436095318414,0.761120174627923
"ALG1L2",41.1164776242511,-0.19733551590068,0.222186615157459,-0.888152131760199,0.374458923589489,0.761120174627923
"IGHV3OR16-10",3.29749709286495,1.2028951531514,1.3544852709743,0.888082859908943,0.37449618174799,0.761131314826293
"SPATA31D1",0.963274722188542,0.843291818406535,0.949642207089213,0.888010044321158,0.374535348391237,NA
"ZNF667",311.845100519083,-0.226606699420881,0.25520651302856,-0.887934624911087,0.374575918269789,0.761228779433054
"TBR1",4.55490927936559,-0.323202822228222,0.364056591648381,-0.887781816461061,0.374658125866364,0.761331248897188
"TMEM161BP1",0.276201018367777,-1.08803516653138,1.2257129882237,-0.88767531794548,0.37471542632854,NA
"AL049839.2",41.2337971351493,0.554366303480072,0.624534691464157,0.887646933079758,0.37473069943626,0.761363167034643
"RRN3P3",579.107334629358,-0.0913639667432131,0.102929719529273,-0.887634467100918,0.374737407154785,0.761363167034643
"CXorf56",1148.36010097796,0.0658603536183098,0.0742029939666553,0.88757003050181,0.37477208051074,0.76136903073734
"ATP6V0C",4678.50158404086,0.10973048929013,0.123662841742528,0.887335983420096,0.374898038007925,0.76155723643421
"ZBTB48",629.707985952866,-0.0863675825764407,0.097339744134056,-0.8872797370157,0.374928312125593,0.76155723643421
"RFPL4AP1",0.46756440483325,-0.970766868940068,1.09410155262191,-0.887273093264257,0.3749318881644,NA
"N6AMT1",358.445343368007,-0.104177409388163,0.11742570463713,-0.887177213116096,0.374983498572829,0.761567658778265
"AC018463.1",131.634856920348,-0.142305625750666,0.160411934428904,-0.887126174603531,0.375010973396416,0.761567658778265
"CHFR",1683.90735949978,-0.0676157947568216,0.0762218058894774,-0.887092531694478,0.375029084576876,0.761567658778265
"SPIRE1",3696.04715658502,-0.130590058689257,0.14723048149435,-0.886977053690262,0.375091254625951,0.761567658778265
"IRS1",1385.10790285414,-0.182583044296694,0.205875638800378,-0.886860851340121,0.375153821070339,0.761567658778265
"PIGS",1868.1933466369,-0.0782664912967412,0.0882568566428097,-0.886803521832857,0.37518469118139,0.761567658778265
"ZNF280C",863.234339828928,0.0935195113199778,0.105458077731573,0.886793248384601,0.375190223271415,0.761567658778265
"IFT57",1163.50893406854,-0.104708165054419,0.118076005999296,-0.886786135491772,0.375194053481665,0.761567658778265
"DRGX",0.9109967205117,-0.669411779479755,0.754897420352312,-0.886758599820541,0.375208881348893,NA
"MED15P1",0.837556318227935,1.699543641141,1.91661155133531,0.886743920517917,0.375216786252412,NA
"ANK3",975.643063392806,-0.242521969205247,0.273512967812573,-0.886692763216394,0.37524433560864,0.761567658778265
"FOXD4L1",28.665212711654,0.235165170355454,0.265228013888036,0.886652834699157,0.375265838880594,0.761567658778265
"TRAV3",10.7900268731258,0.317552881309212,0.358160952052292,0.8866206086666,0.375283194579152,0.761567658778265
"IGLV1-51",1798.51017385075,0.371783113477163,0.419410426700773,0.886442228920576,0.375379272001696,0.761698095813675
"DUX4L9",1.78457346136778,0.773038591593843,0.872219281482619,0.886289271523343,0.375461668748757,NA
"TMEM184B",2919.38652200991,-0.105058474818866,0.118565635756496,-0.886078619226819,0.375575163494733,0.762031030582451
"PARP4P1",2.36920444287315,0.534270810556389,0.60309110476443,0.885887399657598,0.375678206666664,0.762175538377092
"USP13",1690.16487544183,-0.117756103326581,0.132952068029869,-0.885703434865911,0.37577735690673,0.762194826738016
"RSF1",6193.80107524869,0.134173223378759,0.151500256728272,0.885630336715599,0.375816758600085,0.762194826738016
"KXD1",1833.38228246024,0.063485823702813,0.0716892759143547,0.885569325301288,0.375849647199767,0.762194826738016
"ALG1L9P",15.4342488431804,0.20679572033484,0.233524218513871,0.885542928484557,0.375863877126238,0.762194826738016
"VPS37B",1468.58914573544,-0.113725593587644,0.128426495558601,-0.885530614948147,0.375870515188805,0.762194826738016
"TRABD2A",200.407617346219,-0.226897303128963,0.25626423449473,-0.885403706749521,0.375938933916259,0.762194826738016
"AC005154.2",1039.65414991759,-0.134948306780151,0.1524502357807,-0.885195789229703,0.376051042991874,0.762194826738016
"DPP3",975.338543708589,0.0821529336326138,0.0928166221812131,0.885110141933631,0.376097229993842,0.762194826738016
"AL354714.2",10.2035538362176,0.242652137641801,0.274167437501412,0.885050901205405,0.376129178779248,0.762194826738016
"B4GALNT3",787.073139386646,-0.253640452686023,0.286588399512116,-0.885033913158442,0.37613834081679,0.762194826738016
"TENT5A",1034.93443455072,-0.168917386128032,0.190866639979312,-0.885002146767718,0.376155473518639,0.762194826738016
"SINHCAFP2",2.39785066954955,0.426125580403259,0.481499231042733,0.884997426642703,0.376158019284727,0.762194826738016
"TEX38",20.3004760361634,-0.233531607247587,0.263916097024085,-0.884870645939701,0.376226401540252,0.762194826738016
"LRGUK",405.340145328167,-0.238257654243515,0.269267306095917,-0.884836921711705,0.376244592814617,0.762194826738016
"G0S2",366.363853077176,-0.271744066130624,0.307131643544219,-0.884780425080166,0.376275069027403,0.762194826738016
"GRM4",6.83679389217097,0.300747261683349,0.33992781394509,0.884738610215432,0.376297626374743,0.762194826738016
"BDH2",1364.90848642412,-0.106486999404227,0.120363915143222,-0.884708671012548,0.376313777818495,0.762194826738016
"RPL3L",26.4197883262183,0.211145275206256,0.238664379074249,0.884695386991823,0.376320944349172,0.762194826738016
"SGCE",2887.88042959613,-0.155535004296396,0.175816731242986,-0.88464279364539,0.376349318500485,0.762194826738016
"WDR18",511.612744746297,-0.105718244938558,0.119519181640586,-0.884529524779298,0.376410431625138,0.762194826738016
"LAYN",311.715251845109,-0.209933029039416,0.237343634817318,-0.884510887351161,0.376420487856457,0.762194826738016
"EPHA5",366.215770394444,-0.347054771729737,0.39238033891905,-0.884485631175663,0.376434115641984,0.762194826738016
"RNPS1",3470.90332919635,-0.0735368444093213,0.0831495175911274,-0.88439291699713,0.376484145182642,0.762194826738016
"NQO2",1531.44307966394,-0.11811217625996,0.13355178215431,-0.884392363431654,0.376484443904684,0.762194826738016
"SPATA24",67.2652798270401,-0.113628541669853,0.128484375815179,-0.884376337192191,0.376493092251241,0.762194826738016
"ADGRG1",15565.2216579263,0.20851901212349,0.235791721740743,0.884335593226467,0.376515079741324,0.762194826738016
"IGHV6-1",4.83333982324054,0.774518574432582,0.875975036318832,0.88417882053739,0.376599689546398,0.76230167869647
"BOLA1",242.381531661822,-0.129384921772899,0.146347405374635,-0.88409440154874,0.37664525510941,0.762322582256457
"PRSS27",60.624383758245,-0.189658745686187,0.214535957923464,-0.884041759348555,0.376673670716649,0.762322582256457
"RPL36AP48",22.1837964388585,-0.226486736805963,0.256256532886469,-0.883828147734694,0.376788989188754,0.762491540135944
"KRTAP10-9",0.589932753953105,-0.840759937086077,0.951439533291041,-0.883671434355769,0.376873604930799,NA
"AC092338.1",861.944244519537,-0.089275251938018,0.101029738646039,-0.883653200873821,0.376883450668817,0.762588419954583
"PFN1P2",145.866302786951,-0.164953918223166,0.186681827321191,-0.883609939918566,0.376906811407361,0.762588419954583
"MCM3AP",5385.74206761848,-0.0647701347001985,0.0733056547667516,-0.883562596995936,0.376932377414926,0.762588419954583
"AC021723.1",13.131855398221,0.576202553281126,0.652293781257223,0.883348224124658,0.377048155905747,0.762758228906626
"RPS3AP22",1.17763931939371,-0.304277011253973,0.344513871630765,-0.883206849737779,0.377124521376547,NA
"LEFTY1",3.51305216282496,0.386127805575345,0.437241687569375,0.883099248202586,0.377182650331775,0.76283681091369
"EMC1",3919.13731748112,-0.0863091014668064,0.0977367254889214,-0.8830774822366,0.377194409505441,0.76283681091369
"SLC7A6",2969.85924312233,0.0892117333933455,0.101026110729787,0.883056199520132,0.377205907819655,0.76283681091369
"FAM204A",1442.6425030382,-0.0695888450573934,0.0788059503532322,-0.883040490540055,0.377214394975858,0.76283681091369
"LINC00680",904.836860910106,-0.105869014738273,0.119913247190833,-0.88288005886281,0.377301078808247,0.762884523188201
"RBM42",1686.53597819014,-0.0850322892982478,0.096321584105006,-0.882795793781267,0.377346613514402,0.762884523188201
"SECISBP2",4698.63269036424,-0.0754646915173692,0.0854871591934175,-0.8827605482436,0.377365660310964,0.762884523188201
"PRKXP1",57.0691392127538,0.204632533904226,0.231826154304614,0.882698220647458,0.377399343785515,0.762884523188201
"C5orf51",1742.02553747085,-0.0887017164003582,0.100498013784105,-0.882621586839634,0.377440761253724,0.762884523188201
"TRBV6-6",9.61981150637097,0.479462378731538,0.543236292406441,0.882603731439968,0.377450411776225,0.762884523188201
"AL118556.2",1.39451949355158,-0.564447156389957,0.639571775521987,-0.882539189490159,0.377485296808164,NA
"TMPRSS11CP",1.97650234174824,0.340075055366459,0.385342358915577,0.882527050292346,0.377491858286928,0.762884523188201
"RBMXL3",11.7836784331234,-0.352681958477053,0.399641915468338,-0.882494915639035,0.377509228047915,0.762884523188201
"AC084879.1",4.46249562993493,-0.27230448000806,0.308572066494637,-0.882466397886967,0.377524643175925,0.762884523188201
"KMT5C",247.661315958709,-0.102302723299728,0.115939728063144,-0.8823784996633,0.377572158560964,0.762916175287009
"GGT8P",3.17454381366605,-0.473826541732838,0.537143241634095,-0.882123249454588,0.377710160759802,0.763098014102361
"DPY19L2P5",5.37519459803406,0.327683480799479,0.371483547165696,0.882094195825367,0.377725870707982,0.763098014102361
"TRIM51GP",32.6893367317181,-0.51681414456174,0.585938655646118,-0.882027733759681,0.377761809749735,0.763106255134153
"CRIPT",694.23457351998,-0.088281350319641,0.100112586198015,-0.881820694802823,0.377873778572014,0.763211514747062
"MMACHC",560.825288904645,0.158407098064988,0.179637859681778,0.881813546128865,0.377877645014421,0.763211514747062
"MED8",1414.05773955394,-0.0775490485680556,0.0879522837375252,-0.881717282060397,0.377929712915299,0.763248174803733
"YDJC",337.465806622866,-0.153152467139241,0.173710414433224,-0.881653916024215,0.377963989138427,0.763248174803733
"GLRXP2",4.24266725485146,0.308208249249869,0.349629363979659,0.881528501329767,0.378031834628809,0.763248174803733
"AC093155.2",20.1449901515198,-0.192784093793237,0.218710769248395,-0.881456795455222,0.378070628670852,0.763248174803733
"NOL8",2582.69503398361,-0.0822705072720424,0.0933368980116979,-0.881436056100038,0.378081849455813,0.763248174803733
"MAP1LC3B",3078.15021304547,0.0919669516069219,0.104343083921417,0.881390008332363,0.378106763793938,0.763248174803733
"AC068205.3",76.00195170657,-0.147054909674878,0.166848542835975,-0.881367659407394,0.378118856138155,0.763248174803733
"TMIGD2",11.3886882947522,0.324228557758814,0.367899620595692,0.881296254760559,0.378157492683029,0.763261840797498
"ERCC6L2",2039.93200265487,-0.0866730155280459,0.098358838167454,-0.881191941089084,0.378213940436838,0.763265242218743
"ZNF25",826.317710650819,-0.10643746999417,0.120790337795237,-0.881175364991551,0.378222910817229,0.763265242218743
"CROCCP2",737.959014321827,-0.103224878498042,0.117187117254731,-0.880855173471514,0.378396212518046,0.763428029933527
"ZNF804A",115.35000327622,0.265801630778048,0.30176536885148,0.880822182444889,0.378414071487333,0.763428029933527
"CDC45",745.394456203182,-0.147787211050766,0.167789315296724,-0.880790357773464,0.378431299567571,0.763428029933527
"UQCRH",6571.13861616427,-0.116533516814252,0.1323059621808,-0.880788098234042,0.378432522772997,0.763428029933527
"EBNA1BP2",2262.21138202558,-0.0940752622359732,0.106814868032326,-0.880731905295266,0.378462943697006,0.763428029933527
"ATXN7L3",1675.60386017326,0.0629109898385349,0.0714425682201735,0.880581303357603,0.378544481830084,0.763528204530036
